page,place_overall,place_gender,nombre,tiempo_neto,division,gender
1,,396,"Ballbach, Quinten","Finish Gun
02:39:36",18-39,M
1,,397,"Keller, Antony","Finish Gun
02:39:44",18-39,M
1,,398,"Leadbetter, Travis","Finish Gun
02:40:51",18-39,M
1,,399,"Duval, Sebastien","Finish Gun
02:40:06",18-39,M
1,,400,"Mishra, Arjun","Finish Gun
02:39:48",18-39,M
1,,401,"Weigl, Dustin","Finish Gun
02:40:37",18-39,M
1,,402,"Thompson, James","Finish Gun
02:40:03",40-44,M
1,,403,"Alvarez, Juan","Finish Gun
02:39:41",18-39,M
1,,404,"Peters, Cameron","Finish Gun
02:39:50",18-39,M
1,,405,"Bruce, Jesse","Finish Gun
02:40:13",40-44,M
1,,406,"Casey, Ryan","Finish Gun
02:40:30",40-44,M
1,,407,"Bessler, Victor","Finish Gun
02:39:48",18-39,M
1,,408,"Browne, Luke","Finish Gun
02:40:32",40-44,M
1,,409,"Smith, Lindsay","Finish Gun
02:39:55",18-39,M
1,,410,"Nunes, Jediel","Finish Gun
02:43:22",18-39,M
1,,411,"Doughty, Joshua","Finish Gun
02:41:59",18-39,M
1,,412,"Matte, Frank","Finish Gun
02:39:59",18-39,M
1,,413,"Conti, Spencer","Finish Gun
02:40:31",18-39,M
1,,414,"Olson, Casey","Finish Gun
02:41:07",18-39,M
1,,415,"Lyons, Henry","Finish Gun
02:40:21",18-39,M
1,,416,"Smith, William","Finish Gun
02:39:58",18-39,M
1,,417,"Keebler, Michael","Finish Gun
02:40:07",18-39,M
1,,418,"Sugathadasa, Gamini","Finish Gun
02:40:00",50-54,M
1,,419,"Anderson, Brian","Finish Gun
02:40:17",40-44,M
1,,420,"Hillyard, Matthew","Finish Gun
02:44:29",18-39,M
1,,421,"Celis Espinosa, Jonathan","Finish Gun
02:40:16",18-39,M
1,,422,"Skelcy, Shane","Finish Gun
02:40:12",18-39,M
1,,423,"Klaiber, Jonathan","Finish Gun
02:40:05",18-39,M
1,,424,"Knoedler, Alexander","Finish Gun
02:40:14",18-39,M
1,,425,"Stukov, Egor","Finish Gun
02:40:55",18-39,M
1,,426,"Peralta, Tomas","Finish Gun
02:40:28",18-39,M
1,,427,"De Samaniego Steta, Fernando","Finish Gun
02:40:17",18-39,M
1,,428,"Brinkruff, Liam","Finish Gun
02:45:49",18-39,M
1,,429,"Damato, Samson","Finish Gun
02:41:29",18-39,M
1,,430,"Foley, Vivian","Finish Gun
02:40:14",50-54,M
1,,431,"Gendron, Pierre-Charles","Finish Gun
02:40:39",18-39,M
1,,432,"Marin, Omar","Finish Gun
02:40:36",18-39,M
1,,433,"Massicotte-Azarniouch, David","Finish Gun
02:40:58",18-39,M
1,,434,"Pires, Corey","Finish Gun
02:41:10",18-39,M
1,,435,"Murch, Austin","Finish Gun
02:40:27",18-39,M
1,,436,"Lefebvre, Shazan","Finish Gun
02:40:49",18-39,M
1,,437,"Musgrave, Patrick","Finish Gun
02:40:37",18-39,M
1,,438,"Zancaner, Orlando","Finish Gun
02:40:32",40-44,M
1,,439,"Mison, William","Finish Gun
02:40:26",18-39,M
1,,440,"Fields, Sam","Finish Gun
02:43:39",18-39,M
1,,441,"Sousa Lima, Antonio","Finish Gun
02:40:29",18-39,M
1,,442,"Howard, William","Finish Gun
02:42:24",18-39,M
1,,443,"Eisenberg, Noah","Finish Gun
02:40:47",18-39,M
1,,444,"Guay, Marc-Antoine","Finish Gun
02:40:38",18-39,M
1,,445,"Ginsberg, Greg","Finish Gun
02:41:53",18-39,M
1,,446,"Brady, Michael","Finish Gun
02:40:35",18-39,M
1,,447,"Laborieux, Clement","Finish Gun
02:41:32",18-39,M
1,,448,"Arendse, Joshua","Finish Gun
02:40:47",18-39,M
1,,449,"Lima, Nick","Finish Gun
02:40:43",18-39,M
1,,450,"Shugart, Cole","Finish Gun
02:40:49",18-39,M
1,,451,"Bullock, Ryan","Finish Gun
02:41:13",45-49,M
1,,452,"Syu, Songming","Finish Gun
02:40:57",45-49,M
1,,453,"Alexander, Jacob","Finish Gun
02:40:42",18-39,M
1,,454,"Tovar Lara, Santiago","Finish Gun
02:41:49",18-39,M
1,,455,"Gill, Ty","Finish Gun
02:40:49",18-39,M
1,,456,"Rodriguez, Victor","Finish Gun
02:41:13",18-39,M
1,,457,"Lancashire, Tom","Finish Gun
02:46:17",18-39,M
1,,458,"Mccullough, Eoin","Finish Gun
02:41:34",18-39,M
1,,459,"Fyock, Chris","Finish Gun
02:41:04",18-39,M
1,,460,"Jiang, Yuchen","Finish Gun
02:41:06",18-39,M
1,,461,"Berry, Joseph","Finish Gun
02:42:36",18-39,M
1,,462,"Matejka, Matthew","Finish Gun
02:41:05",18-39,M
1,,463,"Perry, Dominic","Finish Gun
02:42:57",18-39,M
1,,464,"Veldhorst, Nicolas","Finish Gun
02:42:04",18-39,M
1,,465,"Jones, Matthew","Finish Gun
02:41:30",18-39,M
1,,466,"Moore, Tim","Finish Gun
02:41:11",40-44,M
1,,467,"F Miller, Gabriel","Finish Gun
02:41:11",18-39,M
1,,468,"Sytsma, Trevor","Finish Gun
02:41:38",18-39,M
1,,469,"Costa Junior, Aldo","Finish Gun
02:41:16",40-44,M
1,,470,"Siegert, Robin","Finish Gun
02:41:39",18-39,M
1,,471,"Bjellquist-Ledger, Ryan","Finish Gun
02:41:15",18-39,M
1,,472,"Proudfoot, David","Finish Gun
02:41:42",18-39,M
1,,473,"Lynch, Timothy","Finish Gun
02:41:14",18-39,M
1,,474,"Trent, Collin","Finish Gun
02:41:33",40-44,M
1,,475,"Whitacre, Andrew","Finish Gun
02:41:19",18-39,M
1,,476,"Coleman, Blair","Finish Gun
02:41:34",40-44,M
1,,477,"Bromka, Peter","Finish Gun
02:41:09",40-44,M
1,,478,"Buendia, Jorge","Finish Gun
02:41:20",18-39,M
1,,479,"Vosburgh, Matthew","Finish Gun
02:45:54",18-39,M
1,,480,"Peters, Daniel","Finish Gun
02:41:44",18-39,M
1,,481,"Reimann, Mike","Finish Gun
02:41:28",18-39,M
1,,482,"Schwarz, Dylan","Finish Gun
02:43:32",18-39,M
1,,483,"Jacobs, Noah","Finish Gun
02:43:30",18-39,M
1,,484,"Horgan, Ross","Finish Gun
02:41:22",18-39,M
1,,485,"Yazzie, Patterson","Finish Gun
02:41:31",18-39,M
1,,486,"O'Sullivan, James","Finish Gun
02:41:35",18-39,M
1,,487,"Schupper, Alexander","Finish Gun
02:41:25",18-39,M
1,,488,"Marques, Marcelo","Finish Gun
02:43:23",45-49,M
1,,489,"Remick, Austin","Finish Gun
02:41:28",18-39,M
1,,490,"He, Yong","Finish Gun
02:41:36",40-44,M
1,,491,"Villegas Rodríguez, Juan","Finish Gun
02:41:49",18-39,M
1,,492,"Webber, Robert","Finish Gun
02:41:40",18-39,M
1,,493,"Leonard, Will","Finish Gun
02:41:28",18-39,M
1,,494,"Mitter Jr, David","Finish Gun
02:41:26",18-39,M
1,,495,"Tignor, Steven","Finish Gun
02:42:15",18-39,M
1,,496,"Woodruff, Bill","Finish Gun
02:41:44",40-44,M
1,,497,"French, Jon","Finish Gun
02:41:39",40-44,M
1,,498,"Bunte, Marian","Finish Gun
02:41:30",18-39,M
1,,499,"Hernández Espinosa, José","Finish Gun
02:41:51",18-39,M
1,,500,"Gonzalez Lamb Vazquez, Alejandro","Finish Gun
02:41:29",40-44,M
1,,501,"Aslan, Cem","Finish Gun
02:41:53",45-49,M
1,,502,"Liangwu, Ma","Finish Gun
02:41:42",55-59,M
1,,503,"Legrand, Landon","Finish Gun
02:43:21",18-39,M
1,,504,"Gilmartin, Raymond","Finish Gun
02:42:28",18-39,M
1,,505,"Wintheiser, Cole","Finish Gun
02:42:03",18-39,M
1,,506,"García Sánchez, Carlos","Finish Gun
02:43:59",18-39,M
1,,507,"Wolak, Patrick","Finish Gun
02:41:47",18-39,M
1,,508,"Barnett, Joey","Finish Gun
02:43:19",18-39,M
1,,509,"Wang, Yihui","Finish Gun
02:41:54",18-39,M
1,,510,"Trigwell, Robert","Finish Gun
02:42:01",18-39,M
1,,511,"Gorman, Patrick","Finish Gun
02:43:42",18-39,M
1,,512,"Pawlik, Filip","Finish Gun
02:41:56",18-39,M
1,,513,"Dundas, Greg","Finish Gun
02:42:02",18-39,M
1,,514,"Macdonald, Sean","Finish Gun
02:41:45",18-39,M
1,,515,"Seballos, Ryan","Finish Gun
02:42:31",18-39,M
1,,516,"Dunkleberger, Blake","Finish Gun
02:41:52",18-39,M
1,,517,"Gasparrini, Andrew","Finish Gun
02:42:27",18-39,M
1,,518,"Mbelenzi, Dennis","Finish Gun
02:41:44",40-44,M
1,,519,"Martins, Cesar","Finish Gun
02:42:31",50-54,M
1,,520,"Deeg, Thomas","Finish Gun
02:42:30",40-44,M
1,,521,"Nardin, Joshua","Finish Gun
02:43:12",18-39,M
1,,522,"Christiansen, Daniel","Finish Gun
02:42:01",18-39,M
1,,523,"Kowada, Hibiki","Finish Gun
02:41:47",18-39,M
1,,524,"Vogl, Dominic","Finish Gun
02:41:59",18-39,M
1,,525,"Flannery, Colin","Finish Gun
02:42:42",18-39,M
1,,526,"Jones, Eric","Finish Gun
02:42:42",18-39,M
1,,527,"Cauchon, Jean-François","Finish Gun
02:44:24",18-39,M
1,,528,"Craig, Joseph","Finish Gun
02:42:24",18-39,M
1,,529,"Bevans, Blake","Finish Gun
02:42:28",18-39,M
1,,530,"Thomas, Harrison","Finish Gun
02:41:55",18-39,M
1,,531,"Metcalfe, Jonathan","Finish Gun
02:42:10",40-44,M
1,,532,"Guy, Noel","Finish Gun
02:42:46",45-49,M
1,,533,"Castillo Murillo, Edwin Ricardo","Finish Gun
02:43:53",18-39,M
1,,534,"Laidlaw, Eliot","Finish Gun
02:43:48",18-39,M
1,,535,"Thome, Casey","Finish Gun
02:42:44",18-39,M
1,,536,"Martin, Neil","Finish Gun
02:48:36",45-49,M
1,,537,"Murphy, Daniel","Finish Gun
02:42:28",18-39,M
1,,538,"Gokemeijer, Willem","Finish Gun
02:43:12",18-39,M
1,,539,"Devincenzo, Tristin","Finish Gun
02:42:44",18-39,M
1,,540,"Dailey, Sam","Finish Gun
02:42:57",18-39,M
1,,541,"Copetti, Alpidio","Finish Gun
02:42:43",18-39,M
1,,542,"Kolhatkar, Neil","Finish Gun
02:44:02",18-39,M
1,,543,"Rojas, Mateo","Finish Gun
02:44:04",18-39,M
1,,544,"Sanjuan, Agustin","Finish Gun
02:42:52",18-39,M
1,,545,"Thornton, Ronald","Finish Gun
02:43:13",18-39,M
1,,546,"Yokose, Takahiro","Finish Gun
02:47:54",18-39,M
1,,547,"Sharp, Nicholas","Finish Gun
02:42:17",18-39,M
1,,548,"Molina Molina, Julian Andres","Finish Gun
02:42:43",45-49,M
1,,549,"Van Dorpe, Samuel","Finish Gun
02:42:51",18-39,M
1,,550,"Boerger, Colin","Finish Gun
02:42:31",18-39,M
1,,551,"Hershman, Evan","Finish Gun
02:43:19",18-39,M
1,,552,"Lee, Robby","Finish Gun
02:42:32",18-39,M
1,,553,"Starks, Girts","Finish Gun
02:42:24",40-44,M
1,,554,"Jeffreys, Tim","Finish Gun
02:42:31",18-39,M
1,,555,"Godkin, Matthew","Finish Gun
02:42:34",18-39,M
1,,556,"Wright, Kevin","Finish Gun
02:42:32",18-39,M
1,,557,"Diaz Obrajero, Jose","Finish Gun
02:42:24",18-39,M
1,,558,"Villeda Reyes, Fernando","Finish Gun
02:42:21",18-39,M
1,,559,"Mcduffie, Dennis","Finish Gun
02:42:36",18-39,M
1,,560,"Zajkowski, Austin","Finish Gun
02:43:10",18-39,M
1,,561,"Mauro, Derek","Finish Gun
02:42:26",40-44,M
1,,562,"Norcross, Robert","Finish Gun
02:42:35",40-44,M
1,,563,"Luciani, David","Finish Gun
02:43:38",40-44,M
1,,564,"Martínez Ortiz, Saúl","Finish Gun
02:43:49",18-39,M
1,,565,"Gonzalez Vidals, Iber","Finish Gun
02:43:27",18-39,M
1,,566,"Da Silva, Rodrigo","Finish Gun
02:42:40",45-49,M
1,,567,"Lind, Mark","Finish Gun
02:44:50",18-39,M
1,,568,"Lamarre, Robert","Finish Gun
02:42:40",18-39,M
1,,569,"Yoder, David","Finish Gun
02:43:40",18-39,M
1,,570,"White, Kevin","Finish Gun
02:44:03",18-39,M
1,,571,"Herrmann, Charlie","Finish Gun
02:45:41",18-39,M
1,,572,"Gonzalez Vidals, Offir","Finish Gun
02:42:44",18-39,M
1,,573,"Clark, Brian","Finish Gun
02:42:41",18-39,M
1,,574,"Munjanja, Lloyd","Finish Gun
02:43:19",18-39,M
1,,575,"Durney, Aidan","Finish Gun
02:43:09",18-39,M
1,,576,"Hernández Díaz, Gabriel","Finish Gun
02:42:53",45-49,M
1,,577,"Campiz, Gustavo","Finish Gun
02:42:37",45-49,M
1,,578,"Lautzenheiser, Daniel","Finish Gun
02:43:14",18-39,M
1,,579,"Niquille, David","Finish Gun
02:42:51",18-39,M
1,,580,"Curran, Brendan","Finish Gun
02:43:55",18-39,M
1,,581,"Downey, Andrew","Finish Gun
02:43:37",18-39,M
1,,582,"Warshauer, Andrew","Finish Gun
02:43:22",18-39,M
1,,583,"Zamore, Turner","Finish Gun
02:44:33",40-44,M
1,,584,"Hunter, Jon","Finish Gun
02:42:47",18-39,M
1,,585,"Van Den Bergh, Jef","Finish Gun
02:42:59",18-39,M
1,,586,"Turner, Jacob","Finish Gun
02:42:47",18-39,M
1,,587,"Shilstone, Alec","Finish Gun
02:43:36",18-39,M
1,,588,"Carter, Keith","Finish Gun
02:44:12",40-44,M
1,,589,"Barlow, Tanner","Finish Gun
02:43:35",40-44,M
1,,590,"Trollope, Leslie","Finish Gun
02:44:27",18-39,M
1,,591,"Sherrington, David","Finish Gun
02:43:37",40-44,M
1,,592,"Vela, Julio","Finish Gun
02:42:51",18-39,M
1,,593,"Hanna, Daniel","Finish Gun
02:43:24",18-39,M
1,,594,"Palma, Jorge","Finish Gun
02:44:29",18-39,M
1,,595,"Van Schepen, Derek","Finish Gun
02:43:41",18-39,M
1,,596,"Kovarskas, Paulius","Finish Gun
02:42:50",18-39,M
1,,597,"Pechsricha, Patikarn","Finish Gun
02:42:55",18-39,M
1,,598,"Winfield, Paul","Finish Gun
02:44:04",18-39,M
1,,599,"Caltenco Abriz, Oscar","Finish Gun
02:42:59",18-39,M
1,,600,"Damas, Thiago","Finish Gun
02:43:15",18-39,M
1,,601,"Clark, Gregory","Finish Gun
02:43:14",18-39,M
1,,602,"Huerta, Jose","Finish Gun
02:43:56",40-44,M
1,,603,"Ali, Ramsey","Finish Gun
02:44:32",18-39,M
1,,604,"Noble, Stephen","Finish Gun
02:43:30",18-39,M
1,,605,"Logan, Cody","Finish Gun
02:45:22",18-39,M
1,,606,"Coates, John","Finish Gun
02:43:17",18-39,M
1,,607,"Scheibelhut, Brent","Finish Gun
02:44:08",18-39,M
1,,608,"Garrova, Stephen","Finish Gun
02:43:47",18-39,M
1,,609,"Beckmann, Mark","Finish Gun
02:43:09",18-39,M
1,,610,"Culler, Alex","Finish Gun
02:43:19",18-39,M
1,,611,"Hoffman, Spencer","Finish Gun
02:43:45",18-39,M
1,,612,"Merry, Stewart","Finish Gun
02:43:33",40-44,M
1,,613,"Horseman-Guy, Devin","Finish Gun
02:43:57",18-39,M
1,,614,"Amaral, Marcos","Finish Gun
02:43:41",18-39,M
1,,615,"Beswick, Carter","Finish Gun
02:46:01",18-39,M
1,,616,"Lapointe, John","Finish Gun
02:44:09",18-39,M
1,,617,"Vasquez, Brennan","Finish Gun
02:43:50",18-39,M
1,,618,"Xu, Yue","Finish Gun
02:43:52",18-39,M
1,,619,"Proctor, Alex","Finish Gun
02:45:10",18-39,M
1,,620,"Pedemonte, Albert","Finish Gun
02:43:43",45-49,M
1,,621,"Taylor, Matt","Finish Gun
02:46:02",45-49,M
1,,622,"Mitarotonda, Zachary","Finish Gun
02:45:56",18-39,M
1,,623,"Tingas, Alexandre","Finish Gun
02:43:39",18-39,M
1,,624,"De Jong, Aaron","Finish Gun
02:44:55",18-39,M
1,,625,"Karr, Colby","Finish Gun
02:43:56",18-39,M
1,,626,"Chase, Brady","Finish Gun
02:44:14",18-39,M
1,,627,"Rono, Amos","Finish Gun
02:43:21",18-39,M
1,,628,"Hamza, Syed","Finish Gun
02:43:26",18-39,M
1,,629,"Eckels, Shane","Finish Gun
02:46:01",18-39,M
1,,630,"Gonzalez, Roberto","Finish Gun
02:45:00",18-39,M
1,,631,"Nishikata, Yuji","Finish Gun
02:43:40",18-39,M
1,,632,"Barbarini, Brian","Finish Gun
02:44:27",18-39,M
1,,633,"Zhang, Yu","Finish Gun
02:44:02",40-44,M
1,,634,"Follo, Edoardo","Finish Gun
02:43:43",18-39,M
1,,635,"Haiss, Max","Finish Gun
02:43:36",18-39,M
1,,636,"Wright, George","Finish Gun
02:43:33",18-39,M
1,,637,"Schlindwein, Jacob","Finish Gun
02:43:38",18-39,M
1,,638,"Alves, Andre","Finish Gun
02:43:35",18-39,M
1,,639,"Dennett, Dane","Finish Gun
02:43:57",18-39,M
1,,640,"Parton, Nicholas","Finish Gun
02:43:51",18-39,M
1,,641,"Dean, Kevin","Finish Gun
02:43:33",18-39,M
1,,642,"Pro, Stephan","Finish Gun
02:43:36",45-49,M
1,,643,"Dewey, Andrew","Finish Gun
02:44:00",18-39,M
1,,644,"Butler, William","Finish Gun
02:45:10",18-39,M
1,,645,"Yamada, Kentaro","Finish Gun
02:43:54",18-39,M
1,,646,"Snoberger, Woody","Finish Gun
02:43:39",18-39,M
1,,647,"Ortiz Betancur, Joaquin","Finish Gun
02:44:00",18-39,M
1,,648,"Schiavoni, Guglielmo","Finish Gun
02:43:52",18-39,M
1,,649,"Jost, Vinko","Finish Gun
02:43:53",45-49,M
1,,650,"Graves, Daniel","Finish Gun
02:44:07",18-39,M
1,,651,"Devos, Kees","Finish Gun
02:43:44",18-39,M
1,,652,"Scearce, Thomas","Finish Gun
02:44:48",18-39,M
1,,653,"Ponna, Natraj","Finish Gun
02:43:53",18-39,M
1,,654,"Scanlan, Jeremy","Finish Gun
02:43:48",40-44,M
1,,655,"Peppiette, Sam","Finish Gun
02:43:56",18-39,M
1,,656,"Lugo, Gabriel","Finish Gun
02:44:29",18-39,M
1,,657,"Row, Liam","Finish Gun
02:43:53",18-39,M
1,,658,"Mccurdy, Jesse","Finish Gun
02:44:03",18-39,M
1,,659,"Clayton-Priestley, Elliot","Finish Gun
02:44:04",18-39,M
1,,660,"Poe, Colten","Finish Gun
02:44:23",18-39,M
1,,661,"Thorn, Brian","Finish Gun
02:45:11",40-44,M
1,,662,"Ziegler, Blake","Finish Gun
02:44:54",18-39,M
1,,663,"Wright, Alec","Finish Gun
02:44:02",18-39,M
1,,664,"Amaya Castañeda, Victor De Jesús","Finish Gun
02:44:07",40-44,M
1,,665,"Prospect, Daniel","Finish Gun
02:43:54",18-39,M
1,,666,"Hayden, Peter","Finish Gun
02:44:34",18-39,M
1,,667,"Pierce, Jonathan","Finish Gun
02:43:52",18-39,M
1,,668,"Salminen, Matthew","Finish Gun
02:44:09",18-39,M
1,,669,"Lennington, Daniel","Finish Gun
02:44:14",45-49,M
1,,670,"Smith, Michael","Finish Gun
02:44:30",18-39,M
1,,671,"Peterson, Alex","Finish Gun
02:46:01",18-39,M
1,,672,"Farishta, Raheem","Finish Gun
02:44:43",18-39,M
1,,673,"Eggers, Jacob","Finish Gun
02:45:13",18-39,M
1,,674,"Bland, Sam","Finish Gun
02:44:48",18-39,M
1,,675,"Axon, Henry","Finish Gun
02:44:12",18-39,M
1,,676,"Hallett, Adam","Finish Gun
02:44:46",18-39,M
1,,677,"Rabasco, Matthew","Finish Gun
02:44:10",18-39,M
1,,678,"Abo, Ryan","Finish Gun
02:44:37",40-44,M
1,,679,"Poulin, Simon","Finish Gun
02:44:18",40-44,M
1,,680,"Joslyn, C Fred","Finish Gun
02:44:35",40-44,M
1,,681,"Sadat, Tom","Finish Gun
02:44:06",40-44,M
1,,682,"Mcgough, Chris","Finish Gun
02:44:24",40-44,M
1,,683,"Oligmueller, Jay","Finish Gun
02:44:31",40-44,M
1,,684,"Somerville, James","Finish Gun
02:44:42",40-44,M
1,,685,"Clark, David","Finish Gun
02:44:21",40-44,M
1,,686,"Gilbert, Hunter","Finish Gun
02:45:16",18-39,M
1,,687,"Lucas, Travis","Finish Gun
02:44:25",18-39,M
1,,688,"Proctor, Jesse","Finish Gun
02:45:24",18-39,M
1,,689,"Allen, Jordan","Finish Gun
02:46:59",18-39,M
1,,690,"Cini, Chad","Finish Gun
02:45:03",18-39,M
1,,691,"Keaton, Alec","Finish Gun
02:44:10",18-39,M
1,,692,"Amaral, Adrian","Finish Gun
02:44:39",18-39,M
1,,693,"Jarosz, Marek","Finish Gun
02:44:32",40-44,M
1,,694,"Smith, Jack","Finish Gun
02:44:27",18-39,M
1,,695,"Dean, Jacob","Finish Gun
02:44:33",18-39,M
1,,696,"Toppin, Joel","Finish Gun
02:44:27",18-39,M
1,,697,"Guay, Alexandre","Finish Gun
02:44:40",18-39,M
1,,698,"Apinis, Alfreds","Finish Gun
02:44:19",18-39,M
1,,699,"Homich, Matt","Finish Gun
02:44:19",18-39,M
1,,700,"Fourmont, Paul","Finish Gun
02:44:56",18-39,M
1,,701,"Hinrichsen, Erik","Finish Gun
02:44:28",18-39,M
1,,702,"Ehlert, Grant","Finish Gun
02:44:57",18-39,M
1,,703,"Faigal, Andre","Finish Gun
02:44:59",18-39,M
1,,704,"Scanlan, Kyle","Finish Gun
02:45:16",18-39,M
1,,705,"Mora, Andres","Finish Gun
02:44:35",18-39,M
1,,706,"Talhelm, Alan","Finish Gun
02:45:27",40-44,M
1,,707,"Schollum, Tony","Finish Gun
02:45:36",50-54,M
1,,708,"Meehan, Brendan","Finish Gun
02:47:24",18-39,M
1,,709,"Ono, Hiroyuki","Finish Gun
02:44:24",18-39,M
1,,710,"Westrick, Joe","Finish Gun
02:44:48",18-39,M
1,,711,"Ferrari, Diego","Finish Gun
02:44:22",18-39,M
1,,712,"Hovland, Jack","Finish Gun
02:45:55",18-39,M
1,,713,"Lechtenberg, Brett","Finish Gun
02:45:10",18-39,M
1,,714,"Kilander, Sven","Finish Gun
02:44:22",45-49,M
1,,715,"Tong, Kristopher","Finish Gun
02:47:21",40-44,M
1,,716,"Pickard, Robert","Finish Gun
02:44:35",18-39,M
1,,717,"Kverneland, Richard","Finish Gun
02:44:48",18-39,M
1,,718,"Wood, Ethan","Finish Gun
02:45:52",18-39,M
1,,719,"Xu, Zhengqi","Finish Gun
02:44:53",18-39,M
1,,720,"Hudd, Matt","Finish Gun
02:45:25",18-39,M
1,,721,"Manganiello, Max","Finish Gun
02:46:58",18-39,M
1,,722,"Wohl, Erich","Finish Gun
02:44:45",18-39,M
1,,723,"Triviño Macias, Pablo","Finish Gun
02:45:08",18-39,M
1,,724,"Sangros Arnal, Eduardo","Finish Gun
02:44:32",45-49,M
1,,725,"Dela Cruz, Jay","Finish Gun
02:44:45",40-44,M
1,,726,"Lethole, Kenneth","Finish Gun
02:46:01",45-49,M
1,,727,"Zhong, Zhaolong","Finish Gun
02:46:41",18-39,M
1,,728,"Jones, Sumner","Finish Gun
02:44:36",18-39,M
1,,729,"Demuyser, Thomas","Finish Gun
02:44:37",18-39,M
1,,730,"Ladson, Jonathan","Finish Gun
02:44:40",18-39,M
1,,731,"Stefanutti, Fabio","Finish Gun
02:47:21",18-39,M
1,,732,"Lecona Garcia, Jose","Finish Gun
02:45:04",18-39,M
1,,733,"Goulet, Guillaume","Finish Gun
02:48:04",18-39,M
1,,734,"Yurchyk, Dmytro","Finish Gun
02:46:29",18-39,M
1,,735,"Davis, Conrad","Finish Gun
02:44:55",18-39,M
1,,736,"Court, Xavier","Finish Gun
02:45:05",18-39,M
1,,737,"Winek, Daniel","Finish Gun
02:45:05",18-39,M
1,,738,"Eder, Alan","Finish Gun
02:45:15",40-44,M
1,,739,"Wang, Shengxian","Finish Gun
02:44:46",45-49,M
1,,740,"Rose, Tyler","Finish Gun
02:44:48",18-39,M
1,,741,"Finnegan, Andrew","Finish Gun
02:45:16",18-39,M
1,,742,"Schulte, Shiloh","Finish Gun
02:45:26",45-49,M
1,,743,"Zapata, Gonzalo","Finish Gun
02:45:37",45-49,M
1,,744,"Pacheck, Adam","Finish Gun
02:44:57",18-39,M
1,,745,"Moulton, Patrick","Finish Gun
02:45:17",40-44,M
1,,746,"Kolasinski, Jason","Finish Gun
02:47:01",18-39,M
1,,747,"Danahy, Michael","Finish Gun
02:45:26",45-49,M
1,,748,"Kopec, Wojciech","Finish Gun
02:44:53",18-39,M
1,,749,"Nichols, Payson","Finish Gun
02:45:59",18-39,M
1,,750,"Shea, James","Finish Gun
02:45:50",18-39,M
1,,751,"Womboldt, Alec","Finish Gun
02:46:10",18-39,M
1,,752,"Rost, Jonathan","Finish Gun
02:45:03",18-39,M
1,,753,"Chimenz, Ferdinando","Finish Gun
02:44:58",18-39,M
1,,754,"Laycock, Ross","Finish Gun
02:46:12",18-39,M
1,,755,"Erskine, Andrew","Finish Gun
02:45:07",18-39,M
1,,756,"Nicholls, David","Finish Gun
02:46:57",18-39,M
1,,757,"Rawdin, Quinn","Finish Gun
02:46:00",18-39,M
1,,758,"Roberts, Nolan","Finish Gun
02:45:56",18-39,M
1,,759,"Rohde, Nicolas","Finish Gun
02:45:13",18-39,M
1,,760,"Butcher, Brian","Finish Gun
02:45:23",18-39,M
1,,761,"Velazquez, Victor","Finish Gun
02:45:44",18-39,M
1,,762,"Buffington, Zach","Finish Gun
02:45:17",18-39,M
1,,763,"Troop, Martin","Finish Gun
02:45:33",18-39,M
1,,764,"Yang, Shizhong","Finish Gun
02:45:54",40-44,M
1,,765,"Walker, Jonathan","Finish Gun
02:45:23",18-39,M
1,,766,"Wenhold, John","Finish Gun
02:47:29",18-39,M
1,,767,"Kaupa, Michael","Finish Gun
02:46:49",40-44,M
1,,768,"Clapp, Brian","Finish Gun
02:45:20",18-39,M
1,,769,"Allen, Christopher","Finish Gun
02:46:37",18-39,M
1,,770,"Cannone, Robin","Finish Gun
02:46:25",18-39,M
1,,771,"Baldwin, Douglas","Finish Gun
02:46:08",55-59,M
1,,772,"Stokes, Adam","Finish Gun
02:45:55",18-39,M
1,,773,"Rawal, Sanjay","Finish Gun
02:45:56",45-49,M
1,,774,"Velho Silva, Niumar","Finish Gun
02:45:46",40-44,M
1,,775,"Lozano, Pedro","Finish Gun
02:47:42",40-44,M
1,,776,"Hoffman, Michael","Finish Gun
02:46:20",18-39,M
1,,777,"Byrne, John","Finish Gun
02:46:06",18-39,M
1,,778,"Baumgarten, Cory","Finish Gun
02:48:24",18-39,M
1,,779,"Abouganem, Aaron","Finish Gun
02:47:20",18-39,M
1,,780,"Malloy, Christopher","Finish Gun
02:45:41",45-49,M
1,,781,"Portalatin, Rico","Finish Gun
02:45:50",50-54,M
1,,782,"Kersul, Ricardo","Finish Gun
02:47:14",18-39,M
1,,783,"Coughlin, Benjamin","Finish Gun
02:46:49",18-39,M
1,,784,"Davidson, Nathaniel","Finish Gun
02:47:40",18-39,M
1,,785,"Vargas, Elias","Finish Gun
02:48:28",40-44,M
1,,786,"Amano, Kosuke","Finish Gun
02:49:20",18-39,M
1,,787,"Moore, Bill","Finish Gun
02:45:59",18-39,M
1,,788,"Stillwagon, Michael","Finish Gun
02:48:24",18-39,M
1,,789,"Johnson, Andrew","Finish Gun
02:49:38",18-39,M
1,,790,"Shultz, Jordon","Finish Gun
02:48:14",18-39,M
1,,791,"Thoma, Stephen","Finish Gun
02:46:37",50-54,M
1,,792,"Mulligan, Ryan","Finish Gun
02:48:10",18-39,M
1,,793,"Tsuchikawa, Yuta","Finish Gun
02:48:26",18-39,M
